Tiempo (s),Voltaje (V),Temperatura (C),Temperatura (K)
280.94788789749146,-0.00582181,-195.70926038516177,77.44073961483821
282.3860287666321,-0.005821475,-195.6885431435246,77.46145685647537
283.82483196258545,-0.005821611,-195.69695320925928,77.4530467907407
285.26300597190857,-0.005820575,-195.63290606106932,77.51709393893066
286.70227575302124,-0.005820774,-195.64520538151783,77.50479461848215
288.1401016712189,-0.005820334,-195.61801292247344,77.53198707752654
289.5784878730774,-0.00582025,-195.6128224724887,77.53717752751129
291.0169084072113,-0.005820816,-195.64780141069878,77.5021985893012
292.45550513267517,-0.005820648,-195.6374176969897,77.51258230301028
293.8941466808319,-0.005821193,-195.6711068713571,77.47889312864288
295.3322515487671,-0.005820544,-195.6309902222515,77.51900977774847
296.77105951309204,-0.005821276,-195.67623850907285,77.47376149092713
298.20986247062683,-0.005820533,-195.6303104172706,77.51968958272937
299.648264169693,-0.005819601,-195.57272911519112,77.57727088480885
301.0874710083008,-0.005820397,-195.62190593617117,77.5280940638288
302.52583146095276,-0.0058209,-195.6529936705939,77.49700632940608
303.96416330337524,-0.005820795,-195.64650338771105,77.50349661228893
305.40338921546936,-0.005821046,-195.66201895228187,77.48798104771811
306.84191703796387,-0.005819528,-195.56822038675682,77.58177961324316
308.27946972846985,-0.007034483,-326.47248960647846,-53.322489606478484
309.71853709220886,-0.006169082,-219.93973839750822,53.210261602491755
311.1569061279297,-0.005820167,-195.60769407727935,77.54230592272063
312.59522771835327,-0.005820072,-195.60182454901133,77.54817545098865
314.03409934043884,-0.005820051,-195.6005271206751,77.54947287932487
315.4722912311554,-0.005734985,-190.4770229254151,82.67297707458488
316.91140365600586,-0.00581869,-195.51647715781542,77.63352284218456
318.34957480430603,-0.005820219,-195.61090701710577,77.5390929828942
319.7881381511688,-0.005811278,-195.05997200348475,78.09002799651523
321.2274339199066,-0.00581958,-195.57143206296894,77.57856793703104
322.6657180786133,-0.005820051,-195.6005271206751,77.54947287932487
324.10339283943176,0.003245398,79.32175838072914,352.4717583807291
325.5428490638733,0.004082644,99.49033637578742,372.6403363757874
326.9812068939209,-0.005824177,-195.85576369204375,77.29423630795623
328.4195673465729,-0.003317275,-92.50958053674063,180.64041946325935
329.8580811023712,-0.005817664,-195.4531619598214,77.69683804017859
331.29611372947693,-0.005818638,-195.51326723957425,77.63673276042573
