Tiempo (s),Voltaje (V),Temperatura (C),Temperatura (K)
246.42272114753723,-0.004506296,-133.79918568253447,139.3508143174655
247.8619589805603,-0.00452332,-134.45437237806107,138.6956276219389
249.29998660087585,-0.004538899,-135.0559904817897,138.09400951821027
250.73820233345032,-0.004555085,-135.6831446191963,137.46685538080368
252.17729258537292,-0.004569293,-136.23543922475454,136.91456077524543
253.6154043674469,-0.004584369,-136.82331834774746,136.32668165225252
255.05497002601624,-0.004598168,-137.3630850066777,135.78691499332228
256.4935462474823,-0.004612428,-137.922594816583,135.22740518341698
257.9314489364624,-0.004626479,-138.47562476171652,134.67437523828346
259.37013125419617,-0.004640644,-139.03489095355718,134.1151090464428
260.8084795475006,-0.004651459,-139.4630871608694,133.68691283913057
262.2471091747284,-0.004668609,-140.14425200820335,133.00574799179662
263.6859781742096,-0.004680199,-140.60609356775709,132.5439064322429
265.1236033439636,-0.004693328,-141.13075010558515,132.01924989441483
266.5626437664032,-0.004707714,-141.70747501867118,131.4425249813288
268.0015027523041,-0.004722444,-142.300005844461,130.84999415553898
269.44017457962036,-0.004738505,-142.9484332734185,130.2015667265815
270.87828063964844,-0.004747237,-143.30201224508312,129.84798775491686
272.3172745704651,-0.004760921,-143.85760570942378,129.2923942905762
273.75595235824585,-0.004774511,-144.41121135822408,128.7387886417759
275.1936721801758,-0.00478786,-144.95679665441426,128.19320334558572
276.6326916217804,-0.004800884,-145.49083736853115,127.65916263146883
278.07060837745667,-0.004813615,-146.0145443125807,127.13545568741927
279.50993514060974,-0.004826231,-146.53518005789252,126.61481994210746
280.94832038879395,-0.004838114,-147.0270957513749,126.12290424862508
282.3864321708679,-0.00484939,-147.49527185878634,125.65472814121364
283.8259451389313,-0.004861609,-148.00414522267303,125.14585477732695
285.2640075683594,-0.004873921,-148.51853592021183,124.63146407978815
286.70261812210083,-0.004886799,-149.05836251271765,124.09163748728233
288.14104652404785,-0.004899865,-149.60796352843298,123.542036471567
289.5793619155884,-0.004912732,-150.15108323809713,122.99891676190285
291.01782059669495,-0.004926741,-150.74456885976244,122.40543114023754
