Tiempo (s),Voltaje (V),Temperatura (C),Temperatura (K)
355.755136013031,-0.005821486,-195.689223343221,77.46077665677899
357.1941990852356,-0.005821695,-195.70214801390534,77.44785198609463
358.6317822933197,-0.0058218,-195.7086418980747,77.44135810192529
360.07088708877563,-0.005821611,-195.69695320925928,77.4530467907407
361.50931572914124,-0.005821685,-195.70152957067216,77.44847042932781
362.9477708339691,-0.005821748,-195.7054258266994,77.44457417330057
364.38620471954346,-0.005821674,-195.70084928752192,77.44915071247806
365.82438349723816,-0.005821486,-195.689223343221,77.46077665677899
367.2629280090332,-0.005821611,-195.69695320925928,77.4530467907407
368.70096707344055,-0.005821632,-195.69825188519917,77.45174811480081
370.13996291160583,-0.005821371,-195.6821123925173,77.46788760748268
371.5792758464813,-0.005821297,-195.67753691685527,77.4724630831447
373.01712822914124,-0.005821496,-195.68984171058446,77.46015828941552
